dataset,dataset_role,public_trajectory_id,original_trajectory_sha256,source_family,trajectory_length,top_10pct_longest_global,top_10pct_longest_within_dataset,pi_density,hn_density,uc_density,has_pi,has_hn,has_uc,pi_step_count,hn_step_count,uc_step_count,pi_projected_step_count,hn_projected_step_count,uc_projected_step_count
Final500,enriched difficult loop-heavy set,Final500_T000391,a2cfe7545543ae74df6d735055bfe94dd9adcdd61c2887e3a363c198ff2b84ed,SWE-agent datasets,35,False,False,0.9142857142857143,0.22857142857142856,0.0,True,True,False,31,2,0,32,8,0
Final500,enriched difficult loop-heavy set,Final500_T000392,b8e109d5ddb02865a019df247a837b7621e912de976ad36d39049a87eac80d94,SWE-agent datasets,79,False,False,1.0,1.0,0.8354430379746836,True,True,True,17,5,62,79,79,66
Final500,enriched difficult loop-heavy set,Final500_T000393,456c823f5cda13879ae290847f871a4fe6bc226de93bba45d3e5091a2641921d,SWE-agent datasets,16,False,False,0.9375,0.9375,0.0,True,True,False,9,2,0,15,15,0
Final500,enriched difficult loop-heavy set,Final500_T000394,4f5814fcb323da6cffd44870eb93470f53b438aed8f5c950071abab7effbb46d,SWE-agent datasets,34,False,False,1.0,1.0,0.0,True,True,False,32,9,0,34,34,0
Final500,enriched difficult loop-heavy set,Final500_T000395,efe8e19e247c7205161425d776f7dc78cdf7067590fe1b2d6b1629727a8db064,SWE-agent datasets,36,False,False,1.0,0.7777777777777778,0.0,True,True,False,36,2,0,36,28,0
Final500,enriched difficult loop-heavy set,Final500_T000396,4e4319183325b8ca3bb2b6654fba3175ef67a0bf08a491fc39ccb8055ef0e540,SWE-agent datasets,85,False,False,0.29411764705882354,0.0,0.8941176470588236,True,False,True,10,0,75,25,0,76
Final500,enriched difficult loop-heavy set,Final500_T000397,c298f91423aa1bb8361d8bd27c9c4b0ffca75861f0f20bcd7ebac5735798137e,SWE-agent datasets,42,False,False,0.8809523809523809,0.7142857142857143,0.09523809523809523,True,True,True,37,5,3,37,30,4
Final500,enriched difficult loop-heavy set,Final500_T000398,c56dfd781052ded58fed70bef144986f4c52b9b8b71df61c4801d47ce139d17f,SWE-agent datasets,196,True,True,0.9948979591836735,0.04081632653061224,0.9336734693877551,True,True,True,22,1,173,195,8,183
Final500,enriched difficult loop-heavy set,Final500_T000399,01977202d769ad279e03e663069fdc18fbcdfe38247eec33e38e2d77960374c3,SWE-agent datasets,164,False,True,0.10365853658536585,0.10365853658536585,0.8963414634146342,True,True,True,17,5,146,17,17,147
Final500,enriched difficult loop-heavy set,Final500_T000400,59963bdaaba4a09b0c86102e2e975824b4c7fbfad004dbfc3450ad5488d1a46e,SWE-agent datasets,39,False,False,1.0,1.0,0.0,True,True,False,39,3,0,39,39,0
Final500,enriched difficult loop-heavy set,Final500_T000401,c5ad13c3e126eb2be3417b511b78dc5552cfa89e3b793670534b13dda378d831,SWE-agent datasets,149,False,True,0.21476510067114093,0.04697986577181208,0.8120805369127517,True,True,True,28,2,121,32,7,121
Final500,enriched difficult loop-heavy set,Final500_T000402,850d1e19497b24f26a1d433ba693526711e7e27c23cb85b721c4c38602a5de92,SWE-agent datasets,38,False,False,1.0,0.6842105263157895,0.0,True,True,False,37,2,0,38,26,0
Final500,enriched difficult loop-heavy set,Final500_T000403,a284f270b13ff709dea0dd52d89ca93e1513d67d0b2ed01ac6b2694a21c15637,SWE-agent datasets,33,False,False,1.0,0.7575757575757576,0.0,True,True,False,33,3,0,33,25,0
Final500,enriched difficult loop-heavy set,Final500_T000404,196e19470e67223f7af1c458702ba55e771662932cd3d07c9fe57237f4aaaa1c,SWE-agent datasets,100,False,False,0.16,0.16,0.87,True,True,True,14,2,86,16,16,87
Final500,enriched difficult loop-heavy set,Final500_T000405,f793aa19b82b37fe1588539b5b606e58b99da05c4c3a740f2e78facee4deec56,SWE-agent datasets,77,False,False,1.0,0.7402597402597403,0.0,True,True,False,72,9,0,77,57,0
Final500,enriched difficult loop-heavy set,Final500_T000406,ad9589f3f417eed193530574d370ba3322660806453dcfcbefa9972716c4cb7e,SWE-agent datasets,53,False,False,1.0,0.8490566037735849,0.0,True,True,False,52,8,0,53,45,0
Final500,enriched difficult loop-heavy set,Final500_T000407,7df7ee927d2ee13c6971fafb1f4856f4de4b1d8e03fb2e4b97bbad10d4ebe8d3,SWE-agent datasets,111,False,False,0.25225225225225223,0.12612612612612611,0.8378378378378378,True,True,True,23,5,88,28,14,93
Final500,enriched difficult loop-heavy set,Final500_T000408,49f583223aa64877697c8298b8da136a55663692d8f8709362659433929046ae,SWE-agent datasets,81,False,False,0.16049382716049382,0.06172839506172839,0.8395061728395061,True,True,True,13,1,68,13,5,68
Final500,enriched difficult loop-heavy set,Final500_T000409,7d34bcc587b3001461333c5a8cdcfff4b0f7acc066cae2c77ed264d10819c1b0,SWE-agent datasets,163,False,True,0.04294478527607362,0.012269938650306749,0.9570552147239264,True,True,True,7,1,156,7,2,156
Final500,enriched difficult loop-heavy set,Final500_T000410,00f3e4547ca3ffd12a4ffa46926655a787be069a0cdb09e72bd53569ac000883,SWE-agent datasets,88,False,False,0.4431818181818182,0.20454545454545456,0.5568181818181818,True,True,True,38,4,49,39,18,49
Final500,enriched difficult loop-heavy set,Final500_T000411,2aeb65f7af91f0a9181715e9c0822a62ce4961633a35347afda5415a7b64a331,SWE-agent datasets,51,False,False,0.9803921568627451,0.9803921568627451,0.7254901960784313,True,True,True,49,9,1,50,50,37
Final500,enriched difficult loop-heavy set,Final500_T000412,9aa97a28fa2017aa231ab4fbe9be79ef0c431a6fda1575406df672e6f1ba4e4a,SWE-agent datasets,42,False,False,0.9761904761904762,0.6666666666666666,0.0,True,True,False,39,3,0,41,28,0
Final500,enriched difficult loop-heavy set,Final500_T000413,ec752e68f58e1c165f90013fe2bd9ab7cb0095b326e2fd5498363d00707ba8cc,SWE-agent datasets,35,False,False,0.9428571428571428,0.9428571428571428,0.0,True,True,False,29,4,0,33,33,0
Final500,enriched difficult loop-heavy set,Final500_T000414,7bc527e62bc17301efd3ab5030a8b299ade6ad5235d2c933b4d9c18f73c96145,SWE-agent datasets,96,False,False,0.4791666666666667,0.3020833333333333,0.6979166666666666,True,True,True,37,7,59,46,29,67
Final500,enriched difficult loop-heavy set,Final500_T000415,f5420c51a70a3a88d8ef5cb3c1941b477beb1cccf216602d2f908249f4c95cfd,SWE-agent datasets,31,False,False,1.0,1.0,0.0,True,True,False,31,3,0,31,31,0
Final500,enriched difficult loop-heavy set,Final500_T000416,6ff71387f35b8ac79736148b8d603871f12f57d7cc9b4aa333bae4d27c9c42f8,SWE-agent datasets,34,False,False,1.0,0.4117647058823529,0.0,True,True,False,34,4,0,34,14,0
Final500,enriched difficult loop-heavy set,Final500_T000417,d16f7d5398567126c55289a98f2f45090686b0f45c83b4f84f8765f4030fa604,SWE-agent datasets,96,False,False,0.4270833333333333,0.40625,0.9895833333333334,True,True,True,28,8,63,41,39,95
Final500,enriched difficult loop-heavy set,Final500_T000418,446624804a66c408a03a4a611092322356861a1548db5c0218c3b49d77e411e5,SWE-agent datasets,32,False,False,0.46875,0.25,0.53125,True,True,True,15,3,17,15,8,17
Final500,enriched difficult loop-heavy set,Final500_T000419,3bda8a193cc0abf8337a4c9b7f0e6b063e3740c1414f95de2ab88bfe3cdbcedf,SWE-agent datasets,144,False,True,0.2916666666666667,0.09722222222222222,0.8263888888888888,True,True,True,33,3,110,42,14,119
Final500,enriched difficult loop-heavy set,Final500_T000420,960d41229278d363c3abd282d5e09ed50dd20fa236e89cf1bdd10ecb9f99ec34,SWE-agent datasets,38,False,False,0.631578947368421,0.07894736842105263,0.5,True,True,True,21,1,14,24,3,19
Final500,enriched difficult loop-heavy set,Final500_T000421,4d303a3449a6fda0e8b245e988eb97a9f761d0a9487494e58e7e5f3ed39b8974,SWE-agent datasets,44,False,False,1.0,1.0,0.0,True,True,False,44,7,0,44,44,0
Final500,enriched difficult loop-heavy set,Final500_T000422,5c11010b5dade51169162c05d80236ce5761317f23ec8235a2c07ec252fc4e63,SWE-agent datasets,82,False,False,1.0,1.0,0.573170731707317,True,True,True,36,7,46,82,82,47
Final500,enriched difficult loop-heavy set,Final500_T000423,1277c6d0a226928667e881b5725c9c1bf5bdc787d9c28d431cdc60566069f8b5,SWE-agent datasets,31,False,False,1.0,0.6451612903225806,0.0,True,True,False,31,3,0,31,20,0
Final500,enriched difficult loop-heavy set,Final500_T000424,ea0906fe18aae45bbe9e9143630f7388ef9d4dc7b60b131163cdbdc5f47304e0,SWE-agent datasets,31,False,False,0.4838709677419355,0.0,0.3225806451612903,True,False,True,13,0,10,15,0,10
Final500,enriched difficult loop-heavy set,Final500_T000425,5414b649e30d7e09fe135adff36f770b9523110fa6c8d61abc8bb67957e2ee26,SWE-agent datasets,38,False,False,1.0,1.0,0.0,True,True,False,38,9,0,38,38,0
Final500,enriched difficult loop-heavy set,Final500_T000426,051009577c97f6b31975ff3688963175ba84ce2e4959b62bc741d65628b54a31,SWE-agent datasets,81,False,False,0.24691358024691357,0.24691358024691357,0.7530864197530864,True,True,True,20,3,61,20,20,61
Final500,enriched difficult loop-heavy set,Final500_T000427,c9e28b886d77ba458107e12164e2a9665abfa15d6365869d90928c40be2e177d,SWE-agent datasets,36,False,False,1.0,0.8888888888888888,0.08333333333333333,True,True,True,28,4,1,36,32,3
Final500,enriched difficult loop-heavy set,Final500_T000428,144f91f056da3ffd50a3205717f6dde9304c4d433bf5aceb58f143b55bb17a37,SWE-agent datasets,86,False,False,0.9883720930232558,0.9302325581395349,0.7906976744186046,True,True,True,27,6,58,85,80,68
Final500,enriched difficult loop-heavy set,Final500_T000429,c736e368a3b685e34627f21d8969e7bc1af52737280d0ec0e7127c93e8a770eb,SWE-agent datasets,83,False,False,0.40963855421686746,0.3855421686746988,0.7349397590361446,True,True,True,22,5,60,34,32,61
Final500,enriched difficult loop-heavy set,Final500_T000430,6020be4ba4b4db5c2ac32239cb74c7267fe45c1b70dbdf6db054c050172dbc5e,SWE-agent datasets,83,False,False,0.1686746987951807,0.024096385542168676,0.8313253012048193,True,True,True,14,1,69,14,2,69
Final500,enriched difficult loop-heavy set,Final500_T000431,df70e5dcbe1c341a6a2326abae30e9b965a153cfdd2cdcec91565cc466249e3b,SWE-agent datasets,33,False,False,1.0,0.0,0.3333333333333333,True,False,True,23,0,10,33,0,11
Final500,enriched difficult loop-heavy set,Final500_T000432,6df11b68ce818a8390be8929b81d26269647d9fe03823ed4f106f9c1dbd02d0f,SWE-agent datasets,50,False,False,1.0,0.7,0.0,True,True,False,50,3,0,50,35,0
Final500,enriched difficult loop-heavy set,Final500_T000433,06bcb8ebe12c16592905181e1a0ce56878253d4ab2f1b2112b0a075b8e35f3fc,SWE-agent datasets,37,False,False,0.7837837837837838,0.5135135135135135,0.5945945945945946,True,True,True,24,3,12,29,19,22
Final500,enriched difficult loop-heavy set,Final500_T000434,a7d579bf166fb4939810d59df23a9898f4b2baec8e2506e3e66bbe85a03d71e2,SWE-agent datasets,37,False,False,0.8648648648648649,0.7027027027027027,0.13513513513513514,True,True,True,32,5,5,32,26,5
Final500,enriched difficult loop-heavy set,Final500_T000435,8f247ffe9a90256db61c5415bd72a160cc87710bf8eb86954e2e66f286cbd796,SWE-agent datasets,37,False,False,1.0,0.7027027027027027,0.0,True,True,False,37,2,0,37,26,0
Final500,enriched difficult loop-heavy set,Final500_T000436,0da2162a5acfbd38b1ac8e6238cbbafa58236442debe76f66ac6d59ccd375f10,SWE-agent datasets,41,False,False,1.0,0.8780487804878049,0.2682926829268293,True,True,True,37,12,3,41,36,11
Final500,enriched difficult loop-heavy set,Final500_T000437,0045fa066a9680a6b795c479020ebc1b72db5292c1db2b4bd6a393b4ef7676d0,SWE-agent datasets,78,False,False,0.5256410256410257,0.02564102564102564,0.6794871794871795,True,True,True,33,1,45,41,2,53
Final500,enriched difficult loop-heavy set,Final500_T000438,9db8aa8f4233790d28c914b61c3fb336e2a72663ed111a8ce95c3a9f44c15ba1,SWE-agent datasets,36,False,False,0.3611111111111111,0.25,0.6111111111111112,True,True,True,12,4,22,13,9,22
Final500,enriched difficult loop-heavy set,Final500_T000439,19b4af8b9e3e62681f67d02977ba8e2014c8bc5dd7bb427c60fafeb0742b645d,SWE-agent datasets,63,False,False,0.8571428571428571,0.4603174603174603,0.38095238095238093,True,True,True,41,7,17,54,29,24
Final500,enriched difficult loop-heavy set,Final500_T000440,6492a1defb7a1eb60cfc52ead6e17d36fddcd1dd10b83341c306d2140acbdfe4,SWE-agent datasets,93,False,False,0.10752688172043011,0.0,0.8924731182795699,True,False,True,10,0,83,10,0,83
Final500,enriched difficult loop-heavy set,Final500_T000441,43f96a6215afa2608989a788377b280fd64eeeea94ef3a2d22b187b7f148cc9b,SWE-agent datasets,34,False,False,1.0,0.4411764705882353,0.0,True,True,False,34,2,0,34,15,0
Final500,enriched difficult loop-heavy set,Final500_T000442,2b0fb2617fe283d6148d1846c0b0cc4e01e93ba2509975efdc8ef2ca3edb3075,SWE-agent datasets,31,False,False,1.0,0.8064516129032258,0.0,True,True,False,31,4,0,31,25,0
Final500,enriched difficult loop-heavy set,Final500_T000443,85288a052f17c65a068121ea7cc947643374b27c536d66d8abf2a871a891ee34,SWE-agent datasets,33,False,False,1.0,0.3939393939393939,0.0,True,True,False,31,4,0,33,13,0
Final500,enriched difficult loop-heavy set,Final500_T000444,5040a08c6a2f773d40c062253d15926ad42d7e8158dae9411df224fd869475b6,SWE-agent datasets,51,False,False,0.9803921568627451,0.5098039215686274,0.29411764705882354,True,True,True,43,5,7,50,26,15
Final500,enriched difficult loop-heavy set,Final500_T000445,76c73ef229a56622b178efef9bb153920f6a42d58e3d59008e46dbf72dee1336,SWE-agent datasets,38,False,False,0.9473684210526315,0.9473684210526315,0.0,True,True,False,30,5,0,36,36,0
Final500,enriched difficult loop-heavy set,Final500_T000446,5c90e82926257968d4dd684329d90f0f1fc85919508e2ceaaece799765922fc4,SWE-agent datasets,36,False,False,0.9444444444444444,0.5277777777777778,0.0,True,True,False,32,5,0,34,19,0
Final500,enriched difficult loop-heavy set,Final500_T000447,1f0bb2bc51e246474b45052c8e06b88e49471c2d6f61d7194f7c456c55f5e55f,SWE-agent datasets,87,False,False,0.3333333333333333,0.1839080459770115,0.7816091954022989,True,True,True,28,3,59,29,16,68
Final500,enriched difficult loop-heavy set,Final500_T000448,c02f1b1a2e081e70a2a132fe22093ab8b5db814139cb42cc55da049be7ef8817,SWE-agent datasets,33,False,False,0.8787878787878788,0.6666666666666666,0.12121212121212122,True,True,True,29,4,4,29,22,4
Final500,enriched difficult loop-heavy set,Final500_T000449,fa7be0e20fdaa8b9091c15066c64e6a8d078684b473bd66bb0690a9348164c89,SWE-agent datasets,35,False,False,1.0,1.0,0.0,True,True,False,35,3,0,35,35,0
Final500,enriched difficult loop-heavy set,Final500_T000450,823c76b62967efe39cc5023f4dc2ae354fd8adb8bfc60d201b12bf1c4ceb3e8b,SWE-agent datasets,31,False,False,1.0,1.0,0.0,True,True,False,31,8,0,31,31,0
Final500,enriched difficult loop-heavy set,Final500_T000451,3ca970f6cbff5a25c79cc538f63fd3881e1de66584d8aa1020c5c7d82a504e8a,SWE-agent datasets,32,False,False,1.0,0.90625,0.53125,True,True,True,16,2,16,32,29,17
Final500,enriched difficult loop-heavy set,Final500_T000452,19608a59ee800801b7717ce169c54d3ce0addbe07707fe861e8512eeb6683a33,SWE-agent datasets,91,False,False,0.3626373626373626,0.0989010989010989,0.6373626373626373,True,True,True,32,2,58,33,9,58
Final500,enriched difficult loop-heavy set,Final500_T000453,3191c040b216e03149fa55d25253c9a9b71257b4c7d8b76dbe9c3292777a1395,SWE-agent datasets,33,False,False,1.0,0.5454545454545454,0.0,True,True,False,33,4,0,33,18,0
Final500,enriched difficult loop-heavy set,Final500_T000454,dfd3136aead528860e342bb71c79e54e9f1248b69cbfcc5c28f079eca643263a,SWE-agent datasets,44,False,False,1.0,0.7045454545454546,0.0,True,True,False,43,7,0,44,31,0
Final500,enriched difficult loop-heavy set,Final500_T000455,ae6f11d25b106266ed5a2bf9ad0dc7959ff56c4c67afb9f28788e363a10f1601,SWE-agent datasets,88,False,False,0.2159090909090909,0.0,0.9204545454545454,True,False,True,13,0,74,19,0,81
Final500,enriched difficult loop-heavy set,Final500_T000456,88ccd3e0b393513cd298be412a7d8bce6a440e411743a9cdc9ba6073eda0af6f,SWE-agent datasets,143,False,True,0.993006993006993,0.1888111888111888,0.7902097902097902,True,True,True,30,4,110,142,27,113
Final500,enriched difficult loop-heavy set,Final500_T000457,c7a45e69d71065510c682ce0a567432a2c2d533076b5a15aa3bad5820bcf483c,SWE-agent datasets,108,False,False,0.75,0.75,0.9074074074074074,True,True,True,12,3,95,81,81,98
Final500,enriched difficult loop-heavy set,Final500_T000458,914f81ed0208ecc51d093519c51f9eca50997436a21e21f3e0b0c7cb98df539c,SWE-agent datasets,43,False,False,1.0,0.46511627906976744,0.5348837209302325,True,True,True,21,1,22,43,20,23
Final500,enriched difficult loop-heavy set,Final500_T000459,6c72979bad7b16beac89db6da667e3f3974941322e0aa3f59b9f306cb9948dad,SWE-agent datasets,56,False,False,0.9285714285714286,0.6071428571428571,0.0,True,True,False,49,4,0,52,34,0
Final500,enriched difficult loop-heavy set,Final500_T000460,6fe04c16de077a4085e9cb670cc4113b1b0a4a942ee9887b8c561a80bc03cd70,SWE-agent datasets,44,False,False,0.9772727272727273,0.7272727272727273,0.0,True,True,False,43,7,0,43,32,0
Final500,enriched difficult loop-heavy set,Final500_T000461,dd339b09843f34a2d1580f20c51e2ad08836ff6054f9643238fdc94a07055959,SWE-agent datasets,83,False,False,0.6144578313253012,0.3253012048192771,0.4457831325301205,True,True,True,43,5,31,51,27,37
Final500,enriched difficult loop-heavy set,Final500_T000462,7e7f2d9cfd260781ba35d2aebbc7b3a3f016641337919ceaecccba96818a2ab2,SWE-agent datasets,187,True,True,0.0427807486631016,0.0,0.9518716577540107,True,False,True,8,0,177,8,0,178
Final500,enriched difficult loop-heavy set,Final500_T000463,b037d421fda1b14e41473d3debc662fc3c19e83f4e23e3516a651b086c466e3b,SWE-agent datasets,87,False,False,0.40229885057471265,0.10344827586206896,0.8505747126436781,True,True,True,21,2,63,35,9,74
Final500,enriched difficult loop-heavy set,Final500_T000464,cef74c31487351ba4c1082564fa7d88b674e41c380d23858388e474248b4959c,SWE-agent datasets,100,False,False,0.23,0.23,0.76,True,True,True,23,6,75,23,23,76
Final500,enriched difficult loop-heavy set,Final500_T000465,d1ec1fd5879e03276bee3a7e9d151c1d0cc6f467fde88b1348c393b6bc6776e5,SWE-agent datasets,31,False,False,1.0,1.0,0.0,True,True,False,31,10,0,31,31,0
Final500,enriched difficult loop-heavy set,Final500_T000466,4db85670a31b5814431c240f30e5136597bdeb7d0a9ebc4beaf42342c0d90591,SWE-agent datasets,113,False,True,0.25663716814159293,0.1504424778761062,0.7787610619469026,True,True,True,25,4,86,29,17,88
Final500,enriched difficult loop-heavy set,Final500_T000467,5e15881922f64d10e65953dd1f08cfade2f4327556387083040f2119a4683f9e,SWE-agent datasets,60,False,False,1.0,0.16666666666666666,0.8,True,True,True,19,1,41,60,10,48
Final500,enriched difficult loop-heavy set,Final500_T000468,df73bbaa9df270ad2ddc223a8e92a76bec38cf66f97ff8562b4bfaaa0d5c25f2,SWE-agent datasets,48,False,False,0.9791666666666666,0.9791666666666666,0.0,True,True,False,46,8,0,47,47,0
Final500,enriched difficult loop-heavy set,Final500_T000469,51a214d60af07e2f7ac9d82843d7ef17fa358b3a4366fb22d48ce79e8d9979d9,SWE-agent datasets,37,False,False,0.6486486486486487,0.6216216216216216,0.5135135135135135,True,True,True,23,2,13,24,23,19
Final500,enriched difficult loop-heavy set,Final500_T000470,b8fe13f3f276507c6fdfb42922022edca738039758cf5d1d3a39668a4a186d64,SWE-agent datasets,194,True,True,0.03608247422680412,0.03608247422680412,0.9484536082474226,True,True,True,7,1,184,7,7,184
Final500,enriched difficult loop-heavy set,Final500_T000471,a75c207b297614f50133b7e2435a19f6ed874a137f4a10a3d04d028deb132a66,SWE-agent datasets,129,False,True,0.6589147286821705,0.1937984496124031,0.6511627906976745,True,True,True,61,3,63,85,25,84
Final500,enriched difficult loop-heavy set,Final500_T000472,0e63c23d2cb3bfdeb4e544b13cf98cdbbeedad5e7e8cade189eb70cf1abc6c80,SWE-agent datasets,89,False,False,0.19101123595505617,0.19101123595505617,0.8089887640449438,True,True,True,17,1,71,17,17,72
Final500,enriched difficult loop-heavy set,Final500_T000473,b1c510f117c1f817d3174e8dea8f46472ed306957c84614b9f2b9d776164ba15,SWE-agent datasets,81,False,False,0.3950617283950617,0.3950617283950617,0.8148148148148148,True,True,True,18,3,63,32,32,66
Final500,enriched difficult loop-heavy set,Final500_T000474,92736ae374f57161a9dfe4449a265104ef515be6858b879511746617029faf58,SWE-agent datasets,162,False,True,1.0,1.0,0.9382716049382716,True,True,True,11,4,150,162,162,152
